Fecha,Departamento,Municipio,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil_Agresor,Movil_Victima,Edad,Sexo,Estado_civil,Pais_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Cantidad
06/11/2018 12:00:00 AM,VALLE,CALI (CT),Martes,17:13:00,PLANTA DE TRATAMIENTO E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
06/11/2018 12:00:00 AM,VALLE,JAMUNDÍ,Martes,12:10:00,ALFEREZ REAL E24,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,Miércoles,18:00:00,LA SUCIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5101000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,GIRALDO,Miércoles,11:00:00,MANGLAR,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5306000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,MARINILLA,Miércoles,6:20:00,LA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,5440000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,22:30:00,NARANJAL C-11,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,TECNICO,5001000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,20:25:00,FATIMA C-16,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,41,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5001000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,SANTA BÁRBARA,Miércoles,11:15:00,COROZAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5679000,1
07/11/2018 12:00:00 AM,ANTIOQUIA,TITIRIBÍ,Miércoles,1:30:00,LA ALBANIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5809000,1
07/11/2018 12:00:00 AM,ATLÁNTICO,JUAN DE ACOSTA,Miércoles,19:13:00,ZONA RURAL,RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8372000,1
07/11/2018 12:00:00 AM,BOLÍVAR,EL CARMEN DE BOLÍVAR,Miércoles,10:15:00,CORREG. SAN ISIDRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13244000,1
07/11/2018 12:00:00 AM,CASANARE,HATO COROZAL,Miércoles,17:30:00,EL CAUDAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,SECUNDARIA,85125000,1
07/11/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:30:00,LA LIBERTAD III SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
07/11/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:30:00,EL ROSAL E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,1
07/11/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:55:00,EL REMANSO E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
07/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,16:25:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25307000,1
07/11/2018 12:00:00 AM,HUILA,LA PLATA,Miércoles,18:45:00,VEREDA LA AZUFRADA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,58,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,41396000,1
07/11/2018 12:00:00 AM,META,LA MACARENA,Miércoles,12:00:00,VEREDA LA UNION,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,50350000,1
07/11/2018 12:00:00 AM,META,LA MACARENA,Miércoles,0:10:00,VEREDA ALTAMIRA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,50350000,1
07/11/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Miércoles,20:15:00,VDA. FILOBONITO ALTO,RURAL,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,CONDUCTOR TAXI,59,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66170000,1
07/11/2018 12:00:00 AM,SUCRE,SAN ONOFRE,Miércoles,13:30:00,VEREDA EL COCUELO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70713000,1
07/11/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Miércoles,21:37:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
07/11/2018 12:00:00 AM,VALLE,BUGALAGRANDE,Miércoles,15:00:00,OBRERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76113000,1
07/11/2018 12:00:00 AM,VALLE,CALI (CT),Miércoles,20:45:00,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,2
07/11/2018 12:00:00 AM,VALLE,CALI (CT),Miércoles,21:25:00,SAN MARINO E7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
07/11/2018 12:00:00 AM,VALLE,CALI (CT),Miércoles,20:17:00,UNICENTRO CALI E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,30,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,1
07/11/2018 12:00:00 AM,VALLE,ROLDANILLO,Miércoles,13:33:00,DOÑA EMMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,51,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76622000,1
07/11/2018 12:00:00 AM,VALLE,TULUÁ,Miércoles,21:50:00,Municipal,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76834000,1
08/11/2018 12:00:00 AM,ANTIOQUIA,CHIGORODÓ,Jueves,15:45:00,LA PLAYA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5172000,1
08/11/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,5:14:00,CASTILLA C-5,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,39,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,5001000,1
08/11/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,5:14:00,CASTILLA C-5,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,50,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,5001000,1
08/11/2018 12:00:00 AM,ANTIOQUIA,SABANALARGA,Jueves,18:00:00,TESORERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,61,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5628000,1
08/11/2018 12:00:00 AM,ANTIOQUIA,TURBO,Jueves,10:55:00,CGTO. CURRULAO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
08/11/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Jueves,20:10:00,SAN JUDAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EDUCADOR,-,SUPERIOR,5887000,1
08/11/2018 12:00:00 AM,ARAUCA,SARAVENA,Jueves,22:00:00,LOS ALPES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,81736000,1
08/11/2018 12:00:00 AM,ATLÁNTICO,GALAPA,Jueves,17:20:00,VILLA OLIMPICA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,8296000,1
08/11/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,19:00:00,EL POZON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
08/11/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,7:30:00,FLOR DEL CAMPO  E-10,URBANA,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,13001000,1
08/11/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,0:15:00,LO AMADOR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
08/11/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,0:40:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
08/11/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,2:10:00,VILLA ESTRELLA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
08/11/2018 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Jueves,19:00:00,VDA. LA NUEVA ARGELIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,18753000,1
08/11/2018 12:00:00 AM,CAUCA,ARGELIA,Jueves,15:30:00,VDA SINAI,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19050000,1
08/11/2018 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Jueves,21:30:00,CABI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27001000,1
08/11/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:30:00,ARBORIZADORA ALTA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
08/11/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,4:18:00,LA ESTRELLA SECTOR LAGOS E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
08/11/2018 12:00:00 AM,CUNDINAMARCA,RICAURTE,Jueves,7:00:00,VER.LLANO DEL POZO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,57,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25612000,1
08/11/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,Jueves,7:30:00,LA DESPENSA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25754000,1
08/11/2018 12:00:00 AM,HUILA,PITALITO,Jueves,10:00:00,GUADUALES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,88,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,41551000,1
08/11/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,21:00:00,BARRIO EL LLANO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54001000,1
08/11/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,12:10:00,BARRIO SEVILLA,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,54001000,1
08/11/2018 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,Jueves,20:30:00,VEREDA MIRAMONTES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,54810000,1
08/11/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Jueves,19:10:00,EL REMANSO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66001000,1
08/11/2018 12:00:00 AM,SUCRE,LOS PALMITOS,Jueves,18:40:00,VEREDA EL HATILLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70418000,1
08/11/2018 12:00:00 AM,TOLIMA,HERVEO,Jueves,12:00:00,VRDA. EL YERBAL,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,73347000,1
08/11/2018 12:00:00 AM,TOLIMA,HERVEO,Jueves,12:00:00,VRDA. EL YERBAL,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,73347000,1
08/11/2018 12:00:00 AM,VALLE,CALI (CT),Jueves,17:00:00,EL POBLADO II E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
08/11/2018 12:00:00 AM,VALLE,CALI (CT),Jueves,13:30:00,VILLA BLANCA E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
08/11/2018 12:00:00 AM,VALLE,CALI (CT),Jueves,21:25:00,BRISAS DE MAYO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
08/11/2018 12:00:00 AM,VALLE,SAN PEDRO,Jueves,21:13:00,VIA BUGA-SAN PEDRO-TULUA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76670000,1
08/11/2018 12:00:00 AM,VALLE,YOTOCO,Jueves,21:20:00,VIA CALI / MEDIACANOA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76890000,1
08/11/2018 12:00:00 AM,VALLE,YUMBO,Jueves,17:00:00,URIBE E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76892000,1
09/11/2018 12:00:00 AM,ANTIOQUIA,APARTADÓ,Viernes,15:40:00,EL AMPARO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5045000,1
09/11/2018 12:00:00 AM,ANTIOQUIA,CIUDAD BOLÍVAR,Viernes,12:30:00,LA FLORESTA PARTE BAJA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5101000,1
09/11/2018 12:00:00 AM,ANTIOQUIA,TURBO,Viernes,7:00:00,JESUS MORA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5837000,1
09/11/2018 12:00:00 AM,ANTIOQUIA,TURBO,Viernes,19:15:00,JESUS MORA,URBANA,DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
09/11/2018 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Viernes,11:50:00,VILLA AMARA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5895000,1
09/11/2018 12:00:00 AM,ATLÁNTICO,REPELÓN,Viernes,8:30:00,ZONA RURAL,RURAL,LAGUNAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,8606000,1
09/11/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,Viernes,14:30:00,VILLA SOL,URBANA,TALLERES MECANICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8758000,1
09/11/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,Viernes,11:50:00,VILLA ROSA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8758000,1
09/11/2018 12:00:00 AM,BOLÍVAR,EL CARMEN DE BOLÍVAR,Viernes,7:40:00,CORREG. MACAYEPO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13244000,1
09/11/2018 12:00:00 AM,CALDAS,LA DORADA,Viernes,7:00:00,VDA JAPON,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,17380000,1
09/11/2018 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Viernes,14:00:00,BETANIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19698000,1
09/11/2018 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Viernes,7:57:00,CANTACLARO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23001000,1
09/11/2018 12:00:00 AM,GUAJIRA,MAICAO,Viernes,20:00:00,CORREGIMIENTO DE PARAGUACHON,RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,44430000,1
09/11/2018 12:00:00 AM,HUILA,NEIVA (CT),Viernes,15:00:00,VENTILADOR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41001000,1
09/11/2018 12:00:00 AM,HUILA,NEIVA (CT),Viernes,23:10:00,SANTA LUCIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41001000,1
09/11/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Viernes,19:40:00,CRISTO REY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47001000,1
09/11/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Viernes,21:30:00,EL TRIUNFO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
